tweet,sentiment
RT ChelseaClinton I believe President realDonaldTrump wants us channel True Blood Tide Pod challenge fight covid,neutral
RT ResistDetention Reminder ICEgov amp CoreCivic employees constantly entering amp leaving detention centers People detainee,neutral
RT QasimRashid Reminder We mess major part b c RobWittman learned Pandemic bought Pharma stock,neutral
RT staceyabrams I proud member former Secretary State JohnKerry coalition WorldWarZeroOrg working combat c,neutral
RT AdamMilstein JoeBiden must kidding He forgets historical support Chinese Communist Party CCP attacks realD,neutral
RT CrimeWatchMpls Jacob Frey screen capture CedarRiverside yesterday blaring call prayer,positive
RT va shiva JUST IN Unbelievable FBI Raids medical facility providing high dose IV VITAMIN C THERAPY COVID patients ht,neutral
Canadian Prime Minister JustinTrudeau announced rent subsidy program help small businesses impacted COVID pandemic https co tboHjuWsry,neutral
RT Grant Blank Here Georgia coronavirus data sun goes first day loosening business restrictions The,neutral
RT Auta Musa NCDC covid update Lagos new cases Gombe making respectively This reason drop,neutral
RT HeadRNColumbia Reflections st day since COVID hit Nursing America trusted profession WHO designated Ye,neutral
PM Morrison billionairebunker talking points fail mention ending lockdown vaccine puts everyone risk pathogen impacts nearly every major organ system body COVID auspol https co lkjilrOiS,neutral
RT ahcancal Assisted living communities home hundreds thousands seniors nationwide ignored comes fighting,neutral
IDMOD ORG KingCountyWA KCPubHealth Yes But long It least weeks since started closing businesses parks gyms ect Everyday goes another day economy amp peoples mental state deteriorates But care I Let open things safely COVID,neutral
RT NCDCgov new cases COVID reported Lagos Gombe FCT Zamfara Edo Ogun Oyo,negative
RT CAID Nigeria We continue deliver life saving food assistance IDPS different camps Borno State despite COVID We pu,neutral
RT ABSCBNNews Feeling anxious COVID Quarantine A psychiatrist offers tips coping COVID https co QHPkiyZUQ,neutral
RT DelhiTimesTweet QuarantineLife Speaking virtual press conference karanvgrover said life become hectic Anyon,neutral
Well I set My face pretty much always covered banana healthylifestyle vegan fitness covid bananasarelife typo fruit https co Qi TlejSVV,neutral
RT ResisterSis Today I citizen United States call congress amp presidents cabinet apply thAmendment remov,neutral
Simply cruel stupid,neutral
RT BDSGing Anti epidemic Diary Twenty seven days nights Chinese medical experts Iran COVID covid iran https co mkprZ,neutral
RT north hills NHHS student teacher Justin Karolski made lasting impact students making difference f,neutral
RT muglikar Lockdown social distancing ideal citizen cares others exercising restraint leaving even urgent matters,neutral
RT MDMEMA ALERT We received several calls regarding questions disinfectant use COVID This reminder,negative
RT twmentality This chickenshit laughingstock suggesting Americans inject bleach cure COVID H,neutral
RT Gina Doherty Annette true NHS hero got Covid beat weeks back front line b,neutral
RT Prof John Frink Friends Sorry since I last posted I lot add generally excellent,neutral
RT AaronDodd Man caught covid wants everybody else catch well Alternatively lockdown playing havoc,neutral
RT CityofSantaCruz Hey Santa Cruz everyone age SantaCruz Co H,neutral
RT va shiva JUST IN Unbelievable FBI Raids medical facility providing high dose IV VITAMIN C THERAPY COVID patients ht,neutral
Another fantastic article highlighting inefficiencies failure realDonaldTrump administration Lazy WorthlessPresident COVID Trump Coronavirus A Sour President Home Alone White House The New York Times https co CmD WQpY,neutral
Hot press latest COVID therapeutics I feel confident findings,neutral
RT evankirstel Japan expanding walk drive Covid test sites gauge scale coronavirusoutbreak,neutral
RT KentPage Are feeling anxious giving birth What questions ask healthcare professional Get answers,neutral
RT DFisman TCLChalk The code https co yMmtsVe Could ishaberry JPSoucy dashboard https co,negative
RT tribunephl As Friday US number COVID deaths Italy second hardest hit Spain fol,neutral
RT Trisha doc No idea BBC thought bit strange Physios might front line COVID I think th,neutral
tribelaw No matter They wasting O There almost billion us n us according stats ignorant life certainly ignorant knowledge Covid merely symptom larger threat The herd needs good culling Self culled Even better,neutral
RT TPRF How beautiful respect know respect See Prem Rawat daily new Lockdo,neutral
Who needs blessing Comment amp Retweet im sending everyone day CASHAPP APPLE PAY PAY PAL Cashappblessing COVID DM ME,neutral
Interesting thinking also recommendation LPT EDI LPTnhs reviewing COVID risk assessment EIA perspective many organisations may reach conclusion JohnBrouder AngelaHillery HaseebAhmad Prerana Issar ladytgaj Al Richards,neutral
The force strong face mask I selling eBay covid https co JBErSZEnRb https co PNP gcCziO,negative
RT alifrance Some would say guy charge borders let ship carrying killer virus led lockdown amp kids,neutral
RT davidicke Why trust UK daily Covid updates https co rEJTAw Sn https co Apfllr,negative
That I wrote He promoting remedies enticing base buy useless shit enrich base Just like maga hats etc,neutral
PostMalone travisbarker killed COVID I mean Nirvana tribute amazing I looking Post concerts area foofighters KristNovoselic amazeballs https co ONNYTUUoPh,neutral
RT RestoreTrustOrg To lead HHSGov day day response COVID SecAzar chose dog breeder minimal public health experien,neutral
RT MDMEMA ALERT We received several calls regarding questions disinfectant use COVID This reminder,negative
RT va shiva JUST IN Unbelievable FBI Raids medical facility providing high dose IV VITAMIN C THERAPY COVID patients ht,neutral
Have done Covid thing,neutral
RT GavinNewsom NEW CA launched first nation program Restaurants Deliver allow local restaurants provide meals fo,positive
RT tvcnewsng BREAKING NCDCgov records new cases COVID Nigeria Lagos Gombe FCT Zamfara Edo,negative
RT CEMHW CESMMT It another long week coping COVID It perfectly normal struggling emotionally right Bu,neutral
RT HCSOTexas Sergeant Ballew supervisor Harris County Jail tested positive COVID March spent two weeks qu,neutral
RT VanessaBeeley If going dance someone constitutional rights better good reason A good scientific reason,neutral
RT MontefioreNYC COVID patients discharged across Montefiore Health System thank Healthcareheroes Co,neutral
IngrahamAngle NOTHING right wrong entire record keeping covid NOT accurate SO anyone play one way smoke mirrors Laura TRUTH mean something godwins qanon wwg wga americastrong GreatAwakening trump,neutral
RT FreedominIran This Gazvin Regime Iran already graves prepared COVID deaths IranProtests,neutral
Thanks syracusestage making masks physician members staff patients Community physicians still facing severe ppeshortage need help get fight COVID lookforthehelpers mssnytweet https co ovQw Z na,neutral
RT ChouhanShivraj While opposition busy criticizing PM Shri narendramodi India leadership constantly making progress,neutral
Yesterday nurse Covid ward tested positive likely resulting patient contact He OK amp recovering understandably stressed It reveals risks health workers frontliners face everyday protect communities us They heroes,neutral
RT SidneyPowell Exactly I taken months So every Lupus patient got COVID Chines,positive
Foreign investment drying thanks COVID But may silver lining https co SyDiBu MMl,positive
RT Maryam Rajavi Executions prisoners eve Ramadan month mercy compassion indicate mullahs desperation findin,neutral
Best road recovery locally led councils https co tjFeFqyYII Bushfires Business Community Council Covid Efficiency Federal FederalGovernment Government Infrastructure Investment LGNSW LocalCouncil LocalGovernment NSW President Resources Security https co yUEEuTPP,positive
RT TheBadPUN isher The RejectScience Democrat STRATGEY use ClimateChangeHoax Trump NOT GOING TO DESTROY,neutral
Thank T,positive
RT AamerAnwar Come fight save lives get clapped risk lives dare think treated differently What,neutral
RT LucieLalumiere If considering applying wage subsidy program Games Interactive Digital Media Don,positive
Another precious interview Epidemiologist mtosterholm CIDRAP He wonderful brilliant man imo however I think wisdom needs supplemented preventive health virological considerations https co MI yy w vB Coronavirus Covid Covid,positive
RT DMiliband Early numbers indicate COVID hospitalizes kills men women But terms total impact people,neutral
I take bullshit happen Alex,neutral
RT ROHLL Watch Numbers lie COVID California NewYork https co hwF FnzOko,negative
RT GavinNewsom NEW CA confirmed positive cases COVID cases hospitals,neutral
RT Jewel Trump Hi OG Valley Girl Los Angeles Do inject consume ANY disinfectants attempt kill COVID,neutral
RT TomthunkitsMind This This could go wrong This friend nurse Detroit Her friend works ICU Henry For,neutral
RT va shiva JUST IN Unbelievable FBI Raids medical facility providing high dose IV VITAMIN C THERAPY COVID patients ht,neutral
D Trump vs Rodrigo D Noble Prize COVID https co X G ui Ggy,negative
Premier Health working us IPC solve potential PPE crisis https co dPUJNrceqw MFG Manufacturing COVID COVID PPE,negative
RT DrEricDing people New York City tested positive coronavirus people New York City hospitali,neutral
RT staceyabrams I proud member former Secretary State JohnKerry coalition WorldWarZeroOrg working combat c,neutral
RT NCDCgov new cases COVID reported Lagos Gombe FCT Zamfara Edo Ogun Oyo,negative
RT NewYorkStateAG REMINDER Last week I ordered Genesis II immediately cease amp desist marketing bleach product cure,neutral
RT SenatorRomney WHO appears shown remarkable deference Chinese government throughout COVID global pandemic The,neutral
I really worried patients coming Tonight spaikin checks physicians Thomas Richard PtboFHT afhto snewbery amp javedalloo see family doctors coping COVID pandemic Producer sandragionas onhealth https co uMkU iJD J,neutral
RT HWDSB We posted update families HWDSB COVID response details plans graduation assessment scho,neutral
RT MBrando Thanks Cure realDonaldTrump COVID https co q wM M SbR,negative
RT dufort jeanne I implored GaSecofState SEB make common sense changes election procedures make safer elec,neutral
RT KensingtonRoyal To doctors nurses carers GPs pharmacists volunteers NHS staff working tirelessly help,neutral
RT NHSWaterbury Hi Matt Thanks CheckingIn tonight HowWasYourDay It gloomy Friday sun showed finally Co,neutral
RT rishibagree West Bengal officially linked deaths coronavirus instead earlier official version deaths due Co,neutral
This keeps happening People pushing bad false untrue medicine repeatedly people selling product Why would rational adult capable critical thought unable understand These people motivation simply make money,neutral
Dear COVID FOG Sincerely https co QLi wckI W covid disinfectant disinfectantfogging fogging https co JDI YH kLV,negative
RT WHO LIVE Launch Access COVID Tools ACT accelerator https co VRdOjc Bn,negative
RT NewYorkStateAG REMINDER Last week I ordered Genesis II immediately cease amp desist marketing bleach product cure,neutral
